id,source,title,organization,application_start,application_end,progress_start,progress_end,situation,apply,link,phone,manager,charge,email,view_details_link,details,instructor,tuition,teaching_method,capacity,place,support,views,preference_id,region_id
223,부산평생교육정보망,초등책놀이지도사 2급 자격과정,북구평생학습관,2024-08-16,2024-09-27,2024-10-04,2024-11-29,접수마감,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2425,,,,,,,,유료,Offline (오프라인),15,화명도서관 대강좌실,수강료 미지원,0,,15
224,부산평생교육정보망,초보 가드너를 위한 식물 인테리어,부산진구평생학습관,2024-09-05,2024-09-11,2024-10-04,2024-11-01,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7116&lectureCode=20240828QZQM1497&menuCd=DOM_000001501002000000&orgLectGubun=life&period=138&periodLimit=Y&limitNum=3&seqAry=,051-605-6382,,,,,,박진우,무료,Offline (오프라인),15,강의실3,수강료 미지원,0,,9
225,부산평생교육정보망,[10월] 스마트폰 활용,부산진구평생학습관,2024-09-24,2024-09-26,2024-10-04,2024-10-31,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7133&lectureCode=20240912OOEE0727&menuCd=DOM_000001501001001000&orgLectGubun=info&period=80&periodLimit=N&limitNum=1&seqAry=,051-605-6382,,,,,,조현숙,무료,Offline (오프라인),30,전산교육장,수강료 미지원,0,,9
226,부산평생교육정보망,[10월] 스마트폰 기초,부산진구평생학습관,2024-09-24,2024-09-26,2024-10-04,2024-10-31,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7132&lectureCode=20240912TWLI8496&menuCd=DOM_000001501001001000&orgLectGubun=info&period=80&periodLimit=N&limitNum=1&seqAry=,051-605-6382,,,,,,조현숙,무료,Offline (오프라인),30,전산교육장,수강료 미지원,0,,9
227,부산평생교육정보망,[퓨어공방] 스칸디아모스와 가을을 담다(야간),부산진구평생학습관,2024-08-23,2024-09-02,2024-10-04,2024-10-25,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7053&lectureCode=20240816RUAP0419&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
228,부산평생교육정보망,[휴놀교실] 장애인과 비장애인이 함께하는 <가을의 소리를 그려 보아요!>,북구평생학습관,2024-09-09,2024-09-30,2024-10-04,2024-10-25,접수마감,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2463,051-309-6172,,,,,,,무료,Offline (오프라인),5,정아트디자인센터(만덕동),수강료 미지원,0,,15
229,부산평생교육정보망,[퓨어공방] 스칸디아모스와 가을을 담다(야간),부산진구평생학습관,2024-08-23,2024-09-02,2024-10-04,2024-10-18,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7053&lectureCode=20240816RUAP0419&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
230,부산평생교육정보망,닥종이인형공예,영도구평생학습관,2024-09-19,2024-09-30,2024-10-02,2024-12-18,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2904,--,,,,,,차미경,유료,Offline (오프라인),15,영도국민체육센터 동백홀,수강료 미지원,0,,17
231,부산평생교육정보망,성악,영도구평생학습관,2024-09-19,2024-09-30,2024-10-02,2024-12-18,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2903,--,,,,,,김도현,유료,Offline (오프라인),20,영도문화예술회관 제2연습실,수강료 미지원,0,,17
232,부산평생교육정보망,식습관 코칭 지도사 자격과정,사하구평생학습관,2024-08-22,2024-09-25,2024-10-02,2024-12-11,접수마감,온라인,http://www.saha.go.kr/reserve/lecture/view.do?lecType=1&amp;mId=0101000000&amp;seq=5665,051-220-5546~8,,,,,,서영주,무료,Offline (오프라인),30,사하구평생학습관,수강료 미지원,0,,10
233,부산평생교육정보망,테이스팅으로 떠나는 유럽 와인 여행,사하구평생학습관,2024-08-22,2024-09-25,2024-10-02,2024-12-11,접수마감,온라인,http://www.saha.go.kr/reserve/lecture/view.do?lecType=1&amp;mId=0101000000&amp;seq=5657,051-220-5546~8,,,,,,이종철,무료,Offline (오프라인),20,사하구평생학습관,수강료 미지원,0,,10
234,부산평생교육정보망,2.[정규]당신만 모르는 돈이 되는 비즈니스 글쓰기,서구평생학습관,2024-09-24,2024-10-13,2024-10-02,2024-11-27,접수마감,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1651&menuCd=DOM_000000703001004000,051-240-4044,,,,,,,무료,관련링크 참조,30,서구평생학습관,수강료 지원,0,,16
235,부산평생교육정보망,홈파티 플라워 센터피스(10월),부산진구평생학습관,2024-09-05,2024-09-11,2024-10-02,2024-10-30,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7111&lectureCode=20240828PEHZ8118&menuCd=DOM_000001501002000000&orgLectGubun=life&period=138&periodLimit=Y&limitNum=3&seqAry=,051-605-6382,,,,,,박진우,무료,Offline (오프라인),15,조리실,수강료 미지원,0,,9
236,부산평생교육정보망,[폐강] 홈파티 플라워 센터피스(10월),부산진구평생학습관,2024-09-05,2024-09-11,2024-10-02,2024-10-30,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7111&lectureCode=20240828PEHZ8118&menuCd=DOM_000001501002000000&orgLectGubun=life&period=138&periodLimit=Y&limitNum=3&seqAry=,051-605-6382,,,,,,박진우,무료,Offline (오프라인),15,조리실,수강료 미지원,0,,9
237,부산평생교육정보망,[유리풀] 스테인드 글라스 미니무드등 만들기,부산진구평생학습관,2024-08-23,2024-09-02,2024-10-02,2024-10-02,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7081&lectureCode=20240823NPJQ7867&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
238,부산평생교육정보망,[모모라미스튜디오] 금전운을 부르는 해바라기 나이프화 (야간),부산진구평생학습관,2024-08-23,2024-09-02,2024-10-02,2024-10-02,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7027&lectureCode=20240814WRII1796&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
239,부산평생교육정보망,퀼트·프랑스 자수,영도구평생학습관,2024-09-19,2024-09-30,2024-10-01,2024-12-17,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2902,--,,,,,,김운영,유료,Offline (오프라인),15,영도국민체육센터 동백홀,수강료 미지원,0,,17
240,부산평생교육정보망,통합실버케어전문가 자격과정,사하구평생학습관,2024-08-22,2024-09-24,2024-10-01,2024-12-17,접수마감,온라인,http://www.saha.go.kr/reserve/lecture/view.do?lecType=1&amp;mId=0101000000&amp;seq=5670,051-220-5546~8,,,,,,양영주,무료,Offline (오프라인),30,사하구평생학습관,수강료 미지원,0,,10
241,부산평생교육정보망,내 인생을 담은 자서전 쓰기(10/8 개강),사하구평생학습관,2024-08-22,2024-09-24,2024-10-01,2024-12-17,접수마감,온라인,http://www.saha.go.kr/reserve/lecture/view.do?lecType=1&amp;mId=0101000000&amp;seq=5660,051-220-5546~8,,,,,,우혜진,무료,Offline (오프라인),20,사하구평생학습관,수강료 미지원,0,,10
242,부산평생교육정보망,내 인생을 담은 자서전 쓰기,사하구평생학습관,2024-08-22,2024-09-24,2024-10-01,2024-12-17,접수마감,온라인,http://www.saha.go.kr/reserve/lecture/view.do?lecType=1&amp;mId=0101000000&amp;seq=5660,051-220-5546~8,,,,,,우혜진,무료,Offline (오프라인),20,사하구평생학습관,수강료 미지원,0,,10
243,부산평생교육정보망,노화방지를 위한 기초 근력운동&스트레칭,해운대구 평생학습관,2024-07-03,2024-07-15,2024-10-01,2024-11-01,접수마감,온라인,http://www.haeundae.go.kr/edu/index.do?menuCd=DOM_000000501006000000&res_no=2024060114,,,,,,,,무료,Offline (오프라인),20,영산대학교 E동 4층 403호,수강료 미지원,0,,12
244,부산평생교육정보망,[푸어푸어공방] 리본 은발찌 만들기,부산진구평생학습관,2024-08-23,2024-09-02,2024-10-01,2024-10-01,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7057&lectureCode=20240816GYNR9445&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
245,부산평생교육정보망,이야기할머니 예비활동가 양성과정,사하구평생학습관,2024-08-22,2024-09-23,2024-09-30,2024-12-16,접수마감,온라인,http://www.saha.go.kr/reserve/lecture/view.do?lecType=1&amp;mId=0101000000&amp;seq=5673,051-220-5546~8,,,,,,백승미,무료,Offline (오프라인),20,사하구평생학습관,수강료 미지원,0,,10
246,부산평생교육정보망,2024년 커피문화 확산 평생교육 프로그램 (주말반),영도구평생학습관,2024-09-04,2024-09-13,2024-09-29,2024-12-08,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2900,051-419-4518,,,,,,이은이,무료,Offline (오프라인),10,블루포트2021 커피랩실,수강료 미지원,0,,17
247,부산평생교육정보망,해피 북버스데이(14:00-15:30)(유아5~7세),영도구평생학습관,2024-09-03,2024-09-27,2024-09-29,2024-09-29,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2871,051-419-4835,,,,,,,무료,Offline (오프라인),20,영도도서관 1층 주차장 책버스,수강료 미지원,0,,17
248,부산평생교육정보망,해피 북버스데이(10:30-12:00)(초등1~3학년),영도구평생학습관,2024-09-03,2024-09-27,2024-09-29,2024-09-29,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2870,051-419-4835,,,,,,,무료,Offline (오프라인),20,영도도서관 1층 주차장 책버스,수강료 미지원,0,,17
249,부산평생교육정보망,[곰방공방] 터프팅 클래스 (주말),부산진구평생학습관,2024-08-23,2024-09-02,2024-09-28,2024-11-02,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7039&lectureCode=20240814WUIH7239&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
250,부산평생교육정보망,[길소의부엌] 쌀가루로 만드는 디저트,부산진구평생학습관,2024-08-23,2024-09-02,2024-09-28,2024-10-19,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7034&lectureCode=20240814KVJX9180&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
251,부산평생교육정보망,[토요일 클래스] 영도바다 입욕제 만들기,영도구평생학습관,2024-08-26,2024-09-06,2024-09-28,2024-09-28,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2881,051-419-4515,,,,,,김미정,무료,Offline (오프라인),10,영도구평생학습관,수강료 미지원,0,,17
252,부산평생교육정보망,[토요일 클래스] DIY 타일 트레이 만들기,영도구평생학습관,2024-08-26,2024-09-08,2024-09-28,2024-09-28,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2882,051-419-4515,,,,,,이동미,무료,Offline (오프라인),10,영도구평생학습관,수강료 미지원,0,,17
253,부산평생교육정보망,[토요일 클래스] 글라스아트 꽃 도어벨,영도구평생학습관,2024-08-26,2024-09-06,2024-09-28,2024-09-28,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2880,051-419-4515,,,,,,심유정,무료,Offline (오프라인),10,영도구평생학습관,수강료 미지원,0,,17
254,부산평생교육정보망,전은주 작가 초청 강연회 「그림책 육아로 공부와 인성 두 마리 토끼 잡기」,영도구평생학습관,2024-09-03,2024-09-25,2024-09-28,2024-09-28,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2894,051-419-4834,,,,,,,무료,Offline (오프라인),50,영도도서관 지하1층 지혜+(강의실),수강료 미지원,0,,17
255,부산평생교육정보망,그림자 인형극 ？팥죽호랑이와 일곱 녀석？,영도구평생학습관,2024-09-03,2024-09-26,2024-09-28,2024-09-28,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2873,051-419-4835,,,,,,,무료,Offline (오프라인),20,영도도서관 지하1층 지혜+,수강료 미지원,0,,17
256,부산평생교육정보망,9월 토요스토리텔링,영도구평생학습관,2024-09-03,2024-09-28,2024-09-28,2024-09-28,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2891,051-419-4839,,,,,,,무료,Offline (오프라인),10,영도도서관 1층 어린이자료실,수강료 미지원,0,,17
257,부산평생교육정보망,[토요일 클래스] 천연 핸드워시 & 근육통 젤파스,영도구평생학습관,2024-08-26,2024-09-08,2024-09-28,2024-09-28,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2883,051-419-4515,,,,,,서지원,무료,Offline (오프라인),10,영도구평생학습관,수강료 미지원,0,,17
258,부산평생교육정보망,마음을 담는 싱잉볼 명상&요가 A,부산진구평생학습관,2024-09-05,2024-09-11,2024-09-27,2024-12-13,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7090&lectureCode=20240828CJCP7760&menuCd=DOM_000001501002000000&orgLectGubun=life&period=138&periodLimit=Y&limitNum=3&seqAry=,051-605-6382,,,,,,임은옥,무료,Offline (오프라인),15,다목적홀,수강료 미지원,0,,9
259,부산평생교육정보망,마음을 담는 싱잉볼 명상&요가 B,부산진구평생학습관,2024-09-05,2024-09-11,2024-09-27,2024-12-13,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7091&lectureCode=20240828MEWQ7039&menuCd=DOM_000001501002000000&orgLectGubun=life&period=138&periodLimit=Y&limitNum=3&seqAry=,051-605-6382,,,,,,임은옥,무료,Offline (오프라인),15,다목적홀,수강료 미지원,0,,9
260,부산평생교육정보망,부동산실전경매[일반강좌],수영구평생학습관,2024-08-28,2024-09-06,2024-09-27,2024-11-29,접수마감,온라인,http://www.suyeong.go.kr/reserve/board/view.suyeong?boardId=BBS_0000152&startPage=1&menuCd=DOM_000001801002000000&dataSid=271952,051-610-4872,,,,,,김미정,무료,Offline (오프라인),25,학습관 5강의실,수강료 미지원,0,,5
261,부산평생교육정보망,9월 폴짝폴짝 체험형 동화구연(9.27) A반,영도구평생학습관,2024-09-10,2024-09-26,2024-09-27,2024-09-27,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2919,051-419-4834,,,,,,,무료,Offline (오프라인),7,영도도서관 지하1층 폴짝폴짝,수강료 미지원,0,,17
262,부산평생교육정보망,9월 폴짝폴짝 체험형 동화구연(9.27) B반,영도구평생학습관,2024-09-10,2024-09-26,2024-09-27,2024-09-27,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2920,051-419-4834,,,,,,,무료,Offline (오프라인),7,영도도서관 지하1층 폴짝폴짝,수강료 미지원,0,,17
263,부산평생교육정보망,치매예방 실버보드게임(60대 이상),부산진구평생학습관,2024-09-05,2024-09-11,2024-09-26,2024-12-12,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7113&lectureCode=20240828WCBA3311&menuCd=DOM_000001501002000000&orgLectGubun=life&period=138&periodLimit=Y&limitNum=3&seqAry=,051-605-6382,,,,,,조은영,무료,Offline (오프라인),12,강의실2,수강료 미지원,0,,9
264,부산평생교육정보망,부모가 배우는 그림책 인문학,부산진구평생학습관,2024-09-05,2024-09-11,2024-09-26,2024-12-12,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7102&lectureCode=20240828WQPC3390&menuCd=DOM_000001501002000000&orgLectGubun=life&period=138&periodLimit=Y&limitNum=3&seqAry=,051-605-6382,,,,,,장지영,무료,Offline (오프라인),25,강의실4,수강료 미지원,0,,9
265,부산평생교육정보망,한낮의 필라테스,부산진구평생학습관,2024-09-05,2024-09-11,2024-09-26,2024-12-12,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7089&lectureCode=20240828RCEN4652&menuCd=DOM_000001501002000000&orgLectGubun=life&period=138&periodLimit=Y&limitNum=3&seqAry=,051-605-6382,,,,,,김소휘,무료,Offline (오프라인),15,다목적홀,수강료 미지원,0,,9
266,부산평생교육정보망,해설과 연주가 있는 클래식 렉쳐콘서트 ll,부산진구평생학습관,2024-09-05,2024-09-11,2024-09-26,2024-12-12,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7105&lectureCode=20240828COJB8490&menuCd=DOM_000001501002000000&orgLectGubun=life&period=138&periodLimit=Y&limitNum=3&seqAry=,051-605-6382,,,,,,조미카,무료,Offline (오프라인),25,강의실3,수강료 미지원,0,,9
267,부산평생교육정보망,포근한 하모니카(초급),부산진구평생학습관,2024-09-05,2024-09-11,2024-09-26,2024-12-12,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7114&lectureCode=20240828JKHZ4131&menuCd=DOM_000001501002000000&orgLectGubun=life&period=138&periodLimit=Y&limitNum=3&seqAry=,051-605-6382,,,,,,최혜숙,무료,Offline (오프라인),25,강의실2,수강료 미지원,0,,9
268,부산평생교육정보망,나를 찾아가는 타로 심리 상담,부산진구평생학습관,2024-09-05,2024-09-11,2024-09-26,2024-12-12,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7103&lectureCode=20240828EZFA6660&menuCd=DOM_000001501002000000&orgLectGubun=life&period=138&periodLimit=Y&limitNum=3&seqAry=,051-605-6382,,,,,,박남희,무료,Offline (오프라인),20,강의실4,수강료 미지원,0,,9
269,부산평생교육정보망,마음 피지컬 UP! 타로상담 리딩 강화 프로그램,사하구평생학습관,2024-08-22,2024-09-19,2024-09-26,2024-12-05,접수마감,온라인,http://www.saha.go.kr/reserve/lecture/view.do?lecType=1&amp;mId=0101000000&amp;seq=5655,051-220-5546~8,,,,,,김차은,무료,Offline (오프라인),20,사하구평생학습관,수강료 미지원,0,,10
270,부산평생교육정보망,금손이 되는 보자기 아트[일반강좌],수영구평생학습관,2024-08-29,2024-09-06,2024-09-26,2024-12-05,접수마감,온라인,http://www.suyeong.go.kr/reserve/board/view.suyeong?boardId=BBS_0000152&startPage=1&menuCd=DOM_000001801002000000&dataSid=272672,051-610-4872,,,,,,정혜원,무료,Offline (오프라인),12,학습관 5강의실,수강료 미지원,0,,5
271,부산평생교육정보망,[침선공예연구회] 전통체험 ？ 소품만들기,부산진구평생학습관,2024-08-23,2024-09-02,2024-09-26,2024-11-21,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7079&lectureCode=20240823VVDP1595&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
272,부산평생교육정보망,[침선공예연구회] 선물하고싶은 소품한지공예,부산진구평생학습관,2024-08-23,2024-09-02,2024-09-26,2024-11-21,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7078&lectureCode=20240823GLEH6990&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
273,부산평생교육정보망,"[이쌤캘리아트] 내 글씨가 예술 글씨로, 왕초보 캘리그라피",부산진구평생학습관,2024-08-23,2024-09-02,2024-09-26,2024-11-21,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7070&lectureCode=20240816CJAM3533&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
274,부산평생교육정보망,쉽고 간단한 홈파티 음식 레시피,부산진구평생학습관,2024-09-05,2024-09-11,2024-09-26,2024-10-31,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7104&lectureCode=20240828RNWN4500&menuCd=DOM_000001501002000000&orgLectGubun=life&period=138&periodLimit=Y&limitNum=3&seqAry=,051-605-6382,,,,,,김명진,무료,Offline (오프라인),12,조리실,수강료 미지원,0,,9
275,부산평생교육정보망,[찾아가는 원데이 배달강좌] (9/26) 샴푸바 만들기,북구평생학습관,2024-09-09,2024-09-20,2024-09-26,2024-09-26,접수마감,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2462,051-309-4164,,,,,,,무료,Offline (오프라인),15,화명종합사회복지관,수강료 미지원,0,,15
276,부산평생교육정보망,2024년 커피문화 확산 평생교육 프로그램 (야간반),영도구평생학습관,2024-09-04,2024-09-13,2024-09-25,2024-12-11,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2899,051-419-4518,,,,,,이은이,무료,Offline (오프라인),10,블루포트2021 커피랩실,수강료 미지원,0,,17
277,부산평생교육정보망,마음을 채우는 어반드로잉,부산진구평생학습관,2024-09-05,2024-09-11,2024-09-25,2024-12-11,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7109&lectureCode=20240828VKJJ0684&menuCd=DOM_000001501002000000&orgLectGubun=life&period=138&periodLimit=Y&limitNum=3&seqAry=,051-605-6382,,,,,,황상윤,무료,Offline (오프라인),25,강의실3,수강료 미지원,0,,9
278,부산평생교육정보망,2024년 커피문화 확산 평생교육 프로그램 (오전반),영도구평생학습관,2024-09-04,2024-09-13,2024-09-25,2024-12-11,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2897,051-419-4518,,,,,,이은이,무료,Offline (오프라인),10,블루포트2021 커피랩실,수강료 미지원,0,,17
279,부산평생교육정보망,여행부터 회화까지 한번에! 여행 일본어,부산진구평생학습관,2024-09-05,2024-09-11,2024-09-25,2024-12-11,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7101&lectureCode=20240828KRBO7318&menuCd=DOM_000001501002000000&orgLectGubun=life&period=138&periodLimit=Y&limitNum=3&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),25,강의실3,수강료 미지원,0,,9
280,부산평생교육정보망,우리말로 배우는 왕초보 여행 중국어,부산진구평생학습관,2024-09-05,2024-09-11,2024-09-25,2024-12-11,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7100&lectureCode=20240828YPQA3228&menuCd=DOM_000001501002000000&orgLectGubun=life&period=138&periodLimit=Y&limitNum=3&seqAry=,051-605-6382,,,,,,유영화,무료,Offline (오프라인),25,강의실2,수강료 미지원,0,,9
281,부산평생교육정보망,2024년 커피문화 확산 평생교육 프로그램 (오후반),영도구평생학습관,2024-09-04,2024-09-13,2024-09-25,2024-12-11,접수마감,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2898,051-419-4518,,,,,,이은이,무료,Offline (오프라인),10,블루포트2021 커피랩실,수강료 미지원,0,,17
282,부산평생교육정보망,낭만을 그리는 오일파스텔,부산진구평생학습관,2024-09-05,2024-09-11,2024-09-25,2024-12-11,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7110&lectureCode=20240828EZIA5123&menuCd=DOM_000001501002000000&orgLectGubun=life&period=138&periodLimit=Y&limitNum=3&seqAry=,051-605-6382,,,,,,황상윤,무료,Offline (오프라인),25,강의실3,수강료 미지원,0,,9
283,부산평생교육정보망,떠나지 않고 즐기는 여행 : 영화를 보다 대만을 걷다[일반강좌],수영구평생학습관,2024-08-28,2024-09-06,2024-09-25,2024-12-04,접수마감,온라인,http://www.suyeong.go.kr/reserve/board/view.suyeong?boardId=BBS_0000152&startPage=1&menuCd=DOM_000001801002000000&dataSid=271946,051-610-4872,,,,,,유혜영,무료,Offline (오프라인),22,학습관 5강의실,수강료 미지원,0,,5
284,부산평생교육정보망,자연을 담은 꽃그림 (한국화아트지도사 3급),해운대구 평생학습관,2024-08-12,2024-08-13,2024-09-25,2024-12-04,접수마감,온라인,http://www.haeundae.go.kr/edu/index.do?menuCd=DOM_000000501006000000&res_no=2024080115,051-749-5635,,,,,,김근아,무료,Offline (오프라인),15,해운대구 평생학습관,수강료 미지원,0,,12
285,부산평생교육정보망,"AI시대 질문하는 힘,하브루타",사하구평생학습관,2024-08-22,2024-09-18,2024-09-25,2024-12-04,접수마감,온라인,http://www.saha.go.kr/reserve/lecture/view.do?lecType=1&amp;mId=0101000000&amp;seq=5666,051-220-5546~8,,,,,,김주현,무료,Offline (오프라인),30,사하구평생학습관,수강료 미지원,0,,10
286,부산평생교육정보망,나도 저작권자 도전! 작곡 배워보기,사하구평생학습관,2024-08-22,2024-09-18,2024-09-25,2024-12-04,접수마감,온라인,http://www.saha.go.kr/reserve/lecture/view.do?lecType=1&amp;mId=0101000000&amp;seq=5658,051-220-5546~8,,,,,,이희진,무료,Offline (오프라인),20,사하구평생학습관,수강료 미지원,0,,10
287,부산평생교육정보망,[윤슬공방] 재봉수업 - 선비의 멋 도포만들기(고급반),부산진구평생학습관,2024-08-23,2024-09-02,2024-09-25,2024-11-27,접수마감,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=6992&lectureCode=20240814RSGJ0683&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,051-605-6382,,,,,,김하영,무료,Offline (오프라인),8,기타,수강료 미지원,0,,9
