id,source,company,title,subtitle,salary,signup_date,due_date,region_name,career,education,work_type,work_category,link,contact,work_hours,details,email,certification,preference_type,region_id
253,국민 일자리 벼룩시장,하나방역 본사(pest119),당일지급.부산 방역업체를 키워 나가실 분만 지원하세요.당일지급 가능합니다.,,"120,000원 이상",2024-08-24,2999-12-31,부산 동래구 충렬대로182번길 15,무관,무관," 계약직, 아르바이트(파트타임), 프리랜서","서비스 기타, 청소·미화·방역",http://www.findjob.co.kr/job/view/0006441845180180/WJ010310/,010-2068-8628,"09:00~18:00 휴게시간 포함, 점심시간 및 이동시간 제외","<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=6441845&amp;InputBranch=180&amp;LayoutBranch=180&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""3389px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,현실형,3
254,국민 일자리 벼룩시장,하나방역 본사(pest119),당일지급.하나방역에서 하방맨3기를 모집합니다.당일지급.선착순5명.,,"120,000원 이상",2024-08-24,2999-12-31,부산 동래구 충렬대로182번길 15,무관,무관," 계약직, 아르바이트(파트타임), 프리랜서","서비스 기타, 청소·미화·방역",http://www.findjob.co.kr/job/view/0006441843180180/WJ010310/,010-2068-8628,"09:00~18:00 휴게시간 포함, 점심시간 및 이동시간 제외","<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=6441843&amp;InputBranch=180&amp;LayoutBranch=180&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""3389px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,현실형,3
255,국민 일자리 벼룩시장,하나방역 본사(pest119),당일지급.유명한 하나방역에서 영업직원을 채용합니다.활발하신 분 환영합니다.,,"120,000원 이상",2024-08-24,2999-12-31,부산 동래구 충렬대로182번길 15,무관,무관," 계약직, 아르바이트(파트타임), 프리랜서","서비스 기타, 청소·미화·방역",http://www.findjob.co.kr/job/view/0006441842180180/WJ010310/,010-2068-8628,"09:00~18:00 휴게시간 포함, 점심시간 및 이동시간 제외","<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=6441842&amp;InputBranch=180&amp;LayoutBranch=180&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""3389px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,현실형,3
256,국민 일자리 벼룩시장,하나방역 본사(pest119),당일지급.활발하고 적극적이신 분 지원하세요.바퀴벌레퇴치 전문영업팀 모집.,,"120,000원 이상",2024-08-24,2999-12-31,부산 동래구 충렬대로182번길 15,무관,무관," 계약직, 아르바이트(파트타임), 프리랜서","서비스 기타, 청소·미화·방역",http://www.findjob.co.kr/job/view/0006441840180180/WJ010310/,010-2068-8628,"09:00~18:00 휴게시간 포함, 점심시간 및 이동시간 제외","<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=6441840&amp;InputBranch=180&amp;LayoutBranch=180&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""3389px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,현실형,3
257,국민 일자리 벼룩시장,하나방역 본사(pest119),같이 할 하방맨2기 모집.방역.소독 영업직원 모집.당일지급.단순작업일 아닙니다.,,"120,000원 이상",2024-08-23,2999-12-31,부산 동래구 충렬대로182번길 15,무관,무관," 계약직, 아르바이트(파트타임), 프리랜서","서비스 기타, 청소·미화·방역",http://www.findjob.co.kr/job/view/0006440723180180/WJ010310/,010-2068-8628,"09:00~18:00 휴게시간 포함, 점심시간 및 이동시간 제외","<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=6440723&amp;InputBranch=180&amp;LayoutBranch=180&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""3389px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,현실형,3
258,국민 일자리 벼룩시장,하나방역 본사(pest119),같이 할 하방맨2기 모집.방역.소독 영업직원 모집합니다.일12만이상.당일지급,,"120,000원 이상",2024-08-23,2999-12-31,부산 동래구 충렬대로182번길 15,무관,무관," 계약직, 아르바이트(파트타임), 프리랜서","서비스 기타, 청소·미화·방역",http://www.findjob.co.kr/job/view/0006440722180180/WJ010310/,010-2068-8628,"09:00~18:00 휴게시간 포함, 점심시간 및 이동시간 제외","<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=6440722&amp;InputBranch=180&amp;LayoutBranch=180&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""3389px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,현실형,3
259,국민 일자리 벼룩시장,하나방역 본사(pest119),같이 할 하방맨2기 모집.소독회사 같이 키워갈 세일즈맨 모집합니다.일 12만이상 당일지급,,"120,000원 이상",2024-08-23,2999-12-31,부산 동래구 충렬대로182번길 15,무관,무관," 계약직, 아르바이트(파트타임), 프리랜서","서비스 기타, 청소·미화·방역",http://www.findjob.co.kr/job/view/0006440720180180/WJ010310/,010-2068-8628,"09:00~18:00 휴게시간 포함, 점심시간 및 이동시간 제외","<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=6440720&amp;InputBranch=180&amp;LayoutBranch=180&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""3389px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,현실형,3
260,국민 일자리 벼룩시장,하나방역 본사(pest119),같이 할 하방맨2기 모집.방역업체에서 같이 일 할 직원 모집합니다.(영업직)당일지급,,"120,000원 이상",2024-08-23,2999-12-31,부산 동래구 충렬대로182번길 15,무관,무관," 계약직, 아르바이트(파트타임), 프리랜서","서비스 기타, 청소·미화·방역",http://www.findjob.co.kr/job/view/0006440718180180/WJ010310/,010-2068-8628,"09:00~18:00 휴게시간 포함, 점심시간 및 이동시간 제외","<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=6440718&amp;InputBranch=180&amp;LayoutBranch=180&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""3389px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,현실형,3
261,국민 일자리 벼룩시장,하나방역 본사(pest119),같이 할 하방맨2기 모집.하나방역에서 2분기 영업팀을 모집합니다.당일지급,,"120,000원 이상",2024-08-23,2999-12-31,부산 동래구 충렬대로182번길 15,무관,무관," 계약직, 아르바이트(파트타임), 프리랜서","서비스 기타, 청소·미화·방역",http://www.findjob.co.kr/job/view/0006440716180180/WJ010310/,010-2068-8628,"09:00~18:00 휴게시간 포함, 점심시간 및 이동시간 제외","<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=6440716&amp;InputBranch=180&amp;LayoutBranch=180&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""3389px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,현실형,3
262,국민 일자리 벼룩시장,하나방역 본사(pest119),같이 할 하방맨2기 모집.하나방역에서 바퀴벌레 전문영업팀을 모집합니다.당일,,"120,000원 이상",2024-08-23,2999-12-31,부산 동래구 충렬대로182번길 15,무관,무관," 계약직, 아르바이트(파트타임), 프리랜서","서비스 기타, 청소·미화·방역",http://www.findjob.co.kr/job/view/0006440713180180/WJ010310/,010-2068-8628,"09:00~18:00 휴게시간 포함, 점심시간 및 이동시간 제외","<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=6440713&amp;InputBranch=180&amp;LayoutBranch=180&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""3389px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,현실형,3
263,국민 일자리 벼룩시장,하나방역 본사(pest119),같이 할 하방맨2기 모집.하나방역에서 하방맨2기를 모집합니다.일12만이상.활발하신 분 지원,,"120,000원 이상",2024-08-23,2999-12-31,부산 동래구 충렬대로182번길 15,무관,무관," 계약직, 아르바이트(파트타임), 프리랜서","서비스 기타, 청소·미화·방역",http://www.findjob.co.kr/job/view/0006440711180180/WJ010310/,010-2068-8628,"09:00~18:00 휴게시간 포함, 점심시간 및 이동시간 제외","<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=6440711&amp;InputBranch=180&amp;LayoutBranch=180&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""3389px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,사회형,3
264,국민 일자리 벼룩시장,하나방역 본사(pest119),같이 할 하방맨2기 모집.하나방역에서 하방맨2기를 모집합니다.방역회사 같이 키워갈 전문영업,,"120,000원 이상",2024-08-23,2999-12-31,부산 동래구 충렬대로182번길 15,무관,무관," 계약직, 아르바이트(파트타임), 프리랜서","서비스 기타, 청소·미화·방역",http://www.findjob.co.kr/job/view/0006440709180180/WJ010310/,010-2068-8628,"09:00~18:00 휴게시간 포함, 점심시간 및 이동시간 제외","<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=6440709&amp;InputBranch=180&amp;LayoutBranch=180&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""3389px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,탐구형,3
265,국민 일자리 벼룩시장,하나방역 본사(pest119),같이 할 하방맨2기 모집.바퀴벌레 퇴치 할 하방맨2기 모집.일12만이상.당일지급.,,"120,000원 이상",2024-08-23,2999-12-31,부산 동래구 충렬대로182번길 15,무관,무관," 계약직, 아르바이트(파트타임), 프리랜서","서비스 기타, 청소·미화·방역",http://www.findjob.co.kr/job/view/0006440708180180/WJ010310/,010-2068-8628,"09:00~18:00 휴게시간 포함, 점심시간 및 이동시간 제외","<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=6440708&amp;InputBranch=180&amp;LayoutBranch=180&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""3389px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,현실형,3
266,부산경영자총협회,포코중공업,포코중공업,특수용접기능사 구인 공고 (자격필수),월급 350-400만원(협의),2024-09-09,9999-01-01,부산 사하구,,, ,특수용접기능사 (알곤용접) ,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000356&page=1,문의 051)647-5186,월~금 08:00 - 17:00 휴게시간 12:00 - 13:00 점심 제공,,pokos@pokorea.net,,진취형,10
267,부산경영자총협회,"[채용마감] SL글로벌 - 자동차운전원 구인 공고 (사상구) (남자,운전필수)",SL글로벌,"자동차운전원 구인 공고 (남자,운전필수)",월급 206만원,2024-08-23,9999-01-01,부산 사상구,,, ,"자동차 운전원 (거래처 납품 및 관리), 현장관리 ",https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000355&page=1,문의 051)647-5186,월~금 08:30 - 18:00 휴게시간 12:00 - 13:00 점심 제공,,magiclie@hanmail.net,,진취형,4
268,부산경영자총협회,숲사랑어린이집,숲사랑어린이집,어린이집 조리사 구인 공고,월급 154만원,2024-08-14,9999-01-01,부산 동래구,,, ,어린이집 조리사 ,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000354&page=1,문의 051)647-5186,월~금 08:30 - 15:00 (휴게시간 12:00 - 12:30),,magiclie@hanmail.net,,사회형,3
269,부산경영자총협회,아쿠아셀(주),아쿠아셀,,월급 200만원 이상 (협의),2024-08-09,9999-01-01,부산 강서구,,, ,환경기계설비 연구개발 및 공사 프로젝트 매니저 업무 수행,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000352&page=1,문의 051)647-5186 ,월~금 08:00-17:00 휴게시간 12:00-13:00,,parkjmdes@naver.com,,진취형,7
270,부산경영자총협회,웰니스병원,웰니스병원,기타보건의료종사원 구인 공고,최저시급,2024-08-09,9999-01-01,부산 연제구,,, ,"기타 보건의료 종사원 의료기구 및 병실 베드 관리, 환자 이동 및 보조 ",https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000351&page=1,문의 051)647-5186 ,주 6일 40시간 (스케줄 협의),,uwellness@daum.net,,사회형,11
271,부산경영자총협회,수요양병원,수요양병원,조리사 구인 공고,월금 260만원 (협의),2024-08-08,9999-01-01,부산 부산진구,,, ,조리사,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000350&page=1,문의 051)647-5186 ,주 5일 06:00-18:00 (협의),,soo11915@naver.com,,사회형,9
272,부산경영자총협회,효성프라요양병원,효성프라요양병원,간호조무사 구인 공고,최저임금 이상 (협의),2024-08-06,9999-01-01,부산 사상구,,, ,간호조무사,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000349&page=1,문의 051)647-5186 ,월~일 3교대 근무,,ppaarrkk77@daum.net,,사회형,4
273,부산경영자총협회,진흥산업,진흥산업,변압기 용접원 구인 공고,월 330만원-370만 (협의),2024-08-06,9999-01-01,부산 강서구,,, , 변압기 내 외부 용접 ,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000348&page=1,문의 051)647-5186 ,월~금 07:30-18:30 토 (격주) 07:30-16:00,,jhjh4693@naver.com,,현실형,7
274,부산경영자총협회,수변최고 해운대점,수변최고 해운대점,조리사 구인 공고,월급 206만원 (협의),2024-08-02,9999-01-01,부산 해운대구,,, , 조리사 (유관경력 우대) ,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000347&page=1,문의 051)647-5186 ,주 5일 8시간 (스케줄근무),,ksbk1970@naver.com,,현실형,12
275,부산경영자총협회,수변최고 미포점,수변최고 미포점,조리사 구인 공고,월급 206만원 (협의),2024-08-02,9999-01-01,부산 부산진구,,, , 조리사 (유관경력 우대) ,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000346&page=2,문의 051)647-5186 ,주 5일 8시간 (스케줄근무),,ksbk1970@naver.com,,현실형,9
276,부산경영자총협회,수변최고 롯데점,수변최고 롯데점,조리사 구인 공고,월급 206만원 (협의),2024-08-02,9999-01-01,부산 부산진구,,, , 조리사 (유관경력 우대) ,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000345&page=2,문의 051)647-5186 ,주 5일 8시간 (스케줄근무),,ksbk1970@naver.com,,현실형,9
277,부산경영자총협회,금수복국 롯데점,금수복국 롯데점,조리사 구인 공고,월급 206만원 (협의),2024-08-02,9999-01-01,부산 부산진구,,, , 조리사 (유관경력 우대) ,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000344&page=2,문의 051)647-5186 ,주 5일 8시간 (스케줄근무),,ksbk1970@naver.com,,현실형,9
278,부산경영자총협회,수변최고돼지국밥 송정점,수변최고돼지국밥 송정점,조리사 구인 공고,월급 206만원 (협의),2024-08-02,9999-01-01,부산 해운대구,,, , 조리사 (유관경력 우대) ,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000343&page=2,문의 051)647-5186 ,주 5일 8시간 (스케줄근무),,ksbk1970@naver.com,,현실형,12
279,부산경영자총협회,(주)가성,,,월급 150만원 이 (협의),2024-08-02,9999-01-01,부산 연제구,,, , 택시운전원 ,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000342&page=2,문의 051)647-5186 ,일 5시간 이상 (협의),,g60681@naver.com,,현실형,11
280,부산경영자총협회,한국보상원,한국보상원,사무원 구인 공고,최저시급 이상 (협의),2024-08-02,9999-01-01,부산 해운대구,,, ," 사무원 (손실 보상 및 협의, 사무 보조) ",https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000341&page=2,문의 051)647-5186 ,월~금 09시 - 18시,,bosangwon@naver.com,,현실형,12
281,부산경영자총협회,쁘띠쁘아유치원,쁘띠쁘아유치원,유치원 조리사 구인 공고,월급 154만원,2024-08-02,9999-01-01,부산 동래구,,, ,어린이집 조리사 ,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000340&page=2,문의 051)647-0457,월~금 08:30 - 15:00 (휴게시간 12:00 - 12:30),,bsef0428@naver.com,,사회형,3
282,부산경영자총협회,드림나라병원,드림나라병원,기타 보건 의료 종사원 공고 (운전필수),월급 151만원,2024-08-02,9999-01-01,부산 연제구,,, ,"기타 보건 의료 종사원 환자 안내 및 관리, 주차지원 등 ",https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000339&page=2,문의 051)647-5186 ,1일 근무 1일 휴무 18:00-09:00 (야간 격일근무) 23:00-06:00 (휴게시간 식사 지급),,yeonjenara@daum.net,,사회형,11
283,부산경영자총협회,도시농사꾼 농업회사법인,도시농사꾼 농업회사법인,버섯 재배 및 물류관리 구인 공고,최저시급 이상 (협의),2024-08-02,9999-01-01,부산 남구,,, , 용호별빛공원 내 버섯재배 및 물류관리 ,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000338&page=2,문의 051)647-5186 ,월~금 08:30 - 17:30,,account@cubefarm.kr,,현실형,8
284,부산경영자총협회,에프지인더스트리,에프지인더스트리,선박설계사 구인 공고,월급 300만원 이상 (협의),2024-08-02,9999-01-01,부산 해운대구,,, ," 선박설계 (10년 이상 경력필수) 영어회화 가능자(비즈니스 회화 능통자), 대우조선/한진중공업 출신 우대 ",https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000337&page=2,문의 051)647-5186 ,월~금 09:00 - 18:00,,contact@fgindustry.com,,예술형,12
285,부산경영자총협회,(주)코콕,,,최저시급 이상 (협의),2024-07-31,9999-01-01,부산 수영대구,,, , 제과제빵 / 음료제조사 / 조리사 근면 성실하고 오래 근무 가능한 사람 우대 ,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000336&page=3,문의 051)888-6915 ,"주 3일, 하루 5시간 이상 (협의)",,kyh3217@bepa.kr,,현실형,1
286,부산경영자총협회,수변최고돼지국밥,수변최고돼지국밥,조리사 구인 공고,월급 206만원 (협의),2024-07-31,9999-01-01,부산 수영구,,, , 조리사 (유관경력 우대) ,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000335&page=3,문의 051)647-5186 ,주 5일 8시간 (스케줄근무),,ksbk1970@naver.com,,현실형,5
287,부산경영자총협회,수변최고돼지국밥 센텀점,수변최고돼지국밥 센텀점,조리사 구인 공고,월급 206만원 (협의),2024-07-31,9999-01-01,부산 해운대구,,, , 조리사 (유관경력 우대) ,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000334&page=3,문의 051)647-5186 ,주 5일 8시간 (스케줄근무),,ksbk1970@naver.com,,현실형,12
288,부산경영자총협회,금수복국 온천점,금수복국 온천점,조리사 구인 공고,월급 206만원 (협의),2024-07-31,9999-01-01,부산 동래구,,, , 조리사 (유관경력 우대) ,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000333&page=3,문의 051)647-5186 ,주 5일 8시간 (스케줄근무),,ksbk1970@naver.com,,현실형,3
289,부산경영자총협회,금수복국 센텀벡스코점,금수복국 센텀벡스코점,조리사 구인 공고,월급 206만원 (협의),2024-07-31,9999-01-01,부산 해운대구,,, , 조리사 (유관경력 우대) ,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000332&page=3,문의 051)647-5186 ,주 5일 8시간 (스케줄근무),,ksbk1970@naver.com,,현실형,12
290,부산경영자총협회,금수복국 동래점,금수복국 동래점,조리사 구인 공고,월급 206만원 (협의),2024-07-31,9999-01-01,부산 동래구,,, , 조리사 (유관경력 우대) ,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000331&page=3,문의 051)647-5186 ,주 5일 8시간 (스케줄근무),,ksbk1970@naver.com,,사회형,3
291,부산경영자총협회,우진피엠이,우진피엠이,"CNC,MCT,사상,연마 기술직 구인 공고",,2024-07-31,9999-01-01,,,, ,,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000330&page=3,문의 051)647-5186 ,,,,,진취형,1
292,부산경영자총협회,[채용마감] 해뜨는어린이집 - 어린이집 조리사 구인 공고 (남구),해뜨는어린이집,어린이집 조리사 구인 공고,월급 100만원 (협의),2024-07-31,9999-01-01,부산 남구,,, ,어린이집 조리사 ,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000329&page=3,문의 051)647-0457,월~금 09:00 - 13:00,,bsef0428@naver.com,,사회형,8
293,부산경영자총협회,[채용마감] 꿈드림키즈 - 보육보조교사 구인 공고 (연제구),꿈드림키즈,보육보조교사 구인 공고,월급 250만원 (협의),2024-07-31,9999-01-01,부산 연제구,,, ,어린이집 보육보조 교사 ,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000328&page=3,문의 051)647-5186,월~금 09:00 - 18:00,,-,,사회형,11
294,부산경영자총협회,(주)지엠네트웍스,,,월급 350만원 (협의),2024-07-31,9999-01-01,부산 남구,,, ,"시설특수관리 (빌딩전기관리, 호텔 시설물 유지보수 등) 경력자 우대, 중식제공 ",https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000327&page=3,문의 051)647-5186,월~금 09:00 - 18:00,,yalee@gmnetworks.co.kr,,현실형,8
295,부산경영자총협회,동창주조창,동창주조창,주조원,"시급 13,000원 이상 (협의)",2024-07-31,9999-01-01,부산 사상구,,, ,"주조원 (조형) 조형,중자 및 합형 생산 작업 ",https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000326&page=4,문의 051)647-5186,월~금 08:00-17:00 (하절기) 07:00-15:00,,changmet@hanmail.net,,현실형,4
296,부산경영자총협회,하운드호텔 부산역점,하운드호텔 부산역점,호텔조리사 구인 공고,최저시급 이상 (협의),2024-07-31,9999-01-01,부산 동구,,, ,호텔 조리사 (유관경력 또는 한식/양식 자격증 소지자 우대) 조식 & 직원식 & 런치 조리 ,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000325&page=4,문의 051)647-5186,월~일 06:00-15:00 (스케줄근무),,cj7442@naver.com,,현실형,14
297,부산경영자총협회,[채용마감] ABC어린이집 - 어린이집 운전원 구인 공고 (연제구),ABC어린이집,어린이집 운전원 구인 공고,월급 80만원 (협의),2024-07-26,9999-01-01,부산 연제구,,, ,어린이집 운전 (남자 우대) ,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000324&page=4,문의 051)647-0457,"월~금 오전) 08:30-10:00 , 오후) 15:30-17:00 (두 타임 모두 근무)",,bsef0428@naver.com,,사회형,11
298,부산경영자총협회,,,,월급 200만원 (협의),2024-07-26,9999-01-01,부산 금정구,,, , 택시운전원 ,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000323&page=4,문의 051)647-5186 ,월~금 09:00 - 17:00 (협의),,lsh84351@daum.net,,현실형,13
299,부산경영자총협회,(주)레벤그리다,,,최저임금 이상 (협의),2024-07-26,9999-01-01,부산 남구,,, ,사회복지 및 상담원 / 정보시스템 운영자 (네트워크 운영자) / 사회과학 연구원 ,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000322&page=4,문의 051)647-5186 ,주 3일 5시간 (협의),,lebengrida@naver.com,,사회형,8
300,부산경영자총협회,신한택시,신한택시,택시운전원 구인 공고,월급 200만원 (협의),2024-07-26,9999-01-01,부산 금정구,,, , 택시운전원 ,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000321&page=4,문의 051)647-5186 ,월~금 09:00 - 17:00 (협의),,lsh84351@daum.net,,탐구형,13
301,부산경영자총협회,영도산업,영도산업,가공기 운영 / 밸브류 조립직 구인,최저시급 이상 (협의),2024-07-26,9999-01-01,부산 강서구,,, ,"밸브 가공기 운영 / 수소 밸브,LPG밸브 등 밸브류 조립 ",https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000320&page=4,문의 051)647-5186 ,월~금 08:30 - 18:30,,swbae@ydvalve.co.kr,,현실형,7
302,부산경영자총협회,신영기계공업(주),신영기계공업,,,2024-07-26,9999-01-01,,,, ,,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000319&page=4,문의 051)647-5186 ,,,,,현실형,1
303,부산경영자총협회,노블레스요양병원,노블레스요양병원,간호조무사 구인 공고,,2024-07-26,9999-01-01,,,, ,,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000318&page=4,문의 051)647-5186 ,,,,,사회형,1
304,부산경영자총협회,우진정기,우진정기,"CNC,MCT,사상,연마 기술직 구인 공고",,2024-07-26,9999-01-01,,,, ,,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000317&page=4,문의 051)647-5186 ,,,,,진취형,1
305,부산경영자총협회,21C정공,21C정공,CNC 선반 기술직 구인 공고 (사상구,,2024-07-26,9999-01-01,,,, ,,https://bsefapp.co.kr/board/joboffer/details/?schCode=KODT000000000316&page=5,문의 051)647-5186 ,,,,,진취형,1
